Drug-name,PPR-score
Vandetanib|N-(4-Bromo-2-fluorophenyl)-6-methoxy-7-((1-methyl-4-piperidinyl)methoxy)-4-quinazolinamine|N-(4-Bromo-2-fluorophenyl)-6-methoxy-7-((1-methylpiperidin-4-yl)methoxy)quinazolin-4-amine,0.0000013190410431520097
Norepinephrine|(-)-Arterenol|(-)-Noradrenaline|(-)-Norepinephrine|(R)-(-)-Norepinephrine|(R)-4-(2-amino-1-Hydroxyethyl)-1-2-benzenediol|(R)-Norepinephrine|4-[(1R)-2-Amino-1-hydroxyethyl]-1-2-benzenediol|Arterenol|L-noradrenaline|L-Norepinephrine|Nor-adrenaline|Noradrenaline|Norepinefrina|Norepinephrine|Norepinephrinum,0.0000013168993480843632
Naringenin,0.000001310239221263659
Methamphetamine|(+)-(S)-N-alpha-Dimethylphenethylamine|(+)-(S)-N-��-dimethylphenethylamine|(AlphaS)-N-alpha-dimethylbenzeneethanamine|(S)-N-alpha-Dimethylbenzeneethanamine|(S)-N-��-dimethylbenzeneethanamine|(��S)-N-��-dimethylbenzeneethanamine|d-1-phenyl-2-methylaminopropane|d-deoxyephedrine|d-desoxyephedrine|d-N-methylamphetamine|d-phenylisopropylmethylamine|Dextromethamphetamine|M��tamf��tamine|Metamfetamine|Metamfetaminum|Metanfetamina|Methamphetamine|Methamphetaminum|Methyl-beta-phenylisopropylamine|methyl-��-phenylisopropylamine,0.0000013099920053043225
Cyclic Adenosine Monophosphate|3'-5'-cyclic adenosine monophosphate|3'-5'-Cyclic AMP|cAMP|Cyclic adenylic acid|Cyclic AMP,0.0000013025682862783515
Pramlintide,0.000001300606847992082
Chlormezanone|(+-)-Chlormezanone|(��)-chlormezanone|2-(P-Chlorophenyl)tetrahydro-3-methyl-4H-1-3-thiazin-4-one 1-1-dioxide|2-(P-Chlorphenyl)-3-methyl-1-3-perhydrothiazin-4-on-1-1-dioxide|Chlormethazanone|Chlormezanona|Chlormezanone|Chlormezanonum|Clormezanona,0.0000012890983628104096
Cisplatin|CDDP|Cis-DDP|cis-diamminedichloroplatinum(II),0.0000012870698327872851
Cladribine|(2R-3S-5R)-5-(6-amino-2-Chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol|2-CdA|2-Chloro-2'-deoxy-beta-adenosine|2-Chloro-2'-deoxyadenosine|2-chloro-6-amino-9-(2-Deoxy-beta-D-erythro-pentofuranosyl)purine|2-chloro-Deoxyadenosine|2-Chlorodeoxyadenosine|2ClAdo|Cladribina|Cladribine|Cladribinum|CldAdo,0.0000012841460363056252
B-nonylglucoside,0.0000012835397029811042
Diacerein,0.0000012813093655359924
Yohimbine|(+)-yohimbine|(16alpha-17alpha)-17-Hydroxyyohimban-16-carboxylic acid methyl ester|17alpha-Hydroxyyohimban-16alpha-carboxylic acid methyl ester|Aphrodine|Corynine|Johimbin|Quebrachin|Quebrachine|Yohimbic acid methyl ester|Yohimbin|Yohimbine,0.000001279806388765348
Tixocortol,0.0000012796720714528668
(1R)-menthyl hexyl phosphonate group,0.000001276015675289073
(1S)-menthyl hexyl phosphonate group,0.000001276015675289073
9-(3-IODOBENZYLAMINO)-1-2-3-4-TETRAHYDROACRIDINE,0.000001276015675289073
9-N-Phenylmethylamino-Tacrine,0.000001276015675289073
Butyric Acid|1-propanecarboxylic acid|Butanoic acid|Butyrate|Butyricum acidum|Ethylacetic acid|N-butanoic acid|N-butyric acid|Propylformic acid,0.000001276015675289073
Butyrylthiocholine,0.000001276015675289073
DODECANESULFONATE ION,0.000001276015675289073
Diethylphosphono Group,0.000001276015675289073
ETHYL HYDROGEN DIETHYLAMIDOPHOSPHATE,0.000001276015675289073
Echothiophate|2-(Diethoxyphosphorylsulfanyl)ethyl-N-N-N-trimethylazanium iodide|Echothiophate|Ecothiopate|Ecothiopatum|Phospholine,0.000001276015675289073
Ethyl Dihydrogen Phosphate,0.000001276015675289073
Hexafluronium|Hexafluorenium|Hexafluorenium cation|Hexafluorenium ion|Hexamethylenebis(fluoren-9-yldimethylammonium),0.000001276015675289073
Malathion|[(dimethoxyphosphinothioyl)thio]butanedioic acid diethyl ester|Carbophos|diethyl (dimethoxyphosphinothioylthio)succinate|Karbofos|Maldison|Mercaptothion|O-O-dimethyl S-(1-2-bis(ethoxycarbonyl)ethyl)|O-O-dimethyl S-(1-2-dicarbethoxyethyl) dithiophosphate|O-O-dimethyl S-(1-2-dicarbethoxyethyl)phosphorodithioate|O-O-dimethyl S-1-2-di(ethoxycarbamyl)ethyl|O-O-dimethyldithiophosphate diethylmercaptosuccinate,0.000001276015675289073
Tenocyclidine|TCP,0.0000012760102456915024
Sucrose,0.0000012709580135999645
Lenvatinib|4-{3-chloro-4-[(cyclopropylcarbamoyl)amino]phenoxy}-7-methoxyquinoline-6-carboxamide|Lenvatinib Mesylate,0.0000012689988020671978
Agkistrodon piscivorus antivenin|Agkistrodon piscivorus immune fab antivenin (ovine),0.0000012650851134568536
Crotalus adamanteus antivenin|Crotalus adamanteus immune fab antivenin (ovine),0.0000012650851134568536
Talimogene laherparepvec|T-Vec,0.0000012650851134568536
Aminocaproic Acid|6-Aminocaproic acid|6-aminohexanoic acid|Acide aminocapro?que|?cido aminocapr��ico|acidum aminocaproicum|Aminocaprons?ure|EACA|EACS|Epsilcapramine|Epsilon Aminocaproic Acid|Epsilon-Aminocaproic acid|epsilon-Aminohexanoic acid|omega-Aminocaproic acid|omega-Aminohexanoic acid,0.0000012650432714526867
1D-myo-inositol 1-4-5-trisphosphate|1-4-5-Insp3|D-myo-Inositol 1-4-5-trisphosphate|D-myo-Inositol-1-4-5-triphosphate|Inositol 1-4-5-trisphosphate|Ins(1-4-5)P3|InsP3|IP3,0.0000012635890179791416
Amcinonide|Amcinonida|Amcinonidum|Triamcinolonacetatcyclopentanonid,0.0000012604553793933715
Zolpidem|N-N-6-Trimethyl-2-(4-methylphenyl)imidazo(1-2-a)pyridine-3-acetamide|Zolpidem|Zolpidemum,0.0000012532641633658529
3-isobutyl-1-methyl-7H-xanthine|1-methyl-3-(2-methylpropyl)-7H-purine-2-6-dione|1-methyl-3-isobutylxanthine|3-isobutyl-1-methyl-3-7-dihydro-1H-purine-2-6-dione|3-isobutyl-1-methylxanthine|3-Isobutyl-1-methyxanthine|IBMX,0.0000012514536214106033
Cholecystokinin|CCK-PZ|Human CCK-33|Human cholecystokinin-33|Pancreozymin,0.0000012484474861382966
Fish oil|Fish oil containing omega-3 acids|Fish oils|Omega-3 fish oil,0.000001243491702639099
Orphenadrine|2-(phenyl-o-tolylmethoxy)ethyldimethylamine|2-methyldiphenhydramine|beta-Dimethylaminoethyl 2-methylbenzhydryl ether|Dimethyl-[2-(phenyl-O-tolyl-methoxy)-ethyl]-amine|N-N-Dimethyl-2-(alpha-2-tolylbenzoyloxy)ethylamine|N-N-Dimethyl-2-(phenyl(O-tolyl)methoxy)ethanamine|N-N-Dimethyl-2-[(O-methyl-alpha-phenylbenzyl)oxy]ethylamine|o-methyldiphenhydramine|o-monomethyldiphenhydramine|Orfenadrina|ORPHENADRINE|Orphenadrinum|Phenyl-O-tolylmethyl dimethyaminoethyl ether|��-dimethylaminoethyl 2-methylbenzhydryl ether,0.0000012373700653975362
Sargramostim|GM-CSF,0.000001235260334838534
Doconexent|(4Z-7Z-10Z-13Z-16Z-19Z)-Docosahexaenoic acid|22:6-4- 7-10-13-16-19|22:6(n-3)|4-7-10-13-16-19-docosahexaenoic acid|4-7-10-13-16-19-Docosahexaenoic acid|all-cis-4-7-10-13-16-19-docosahexaenoic acid|all-cis-DHA|cervonic acid|DHA|docosa-4-7-10-13-16-19-hexaenoic acid|Docosahexaenoic acid,0.0000012326353774474995
Nimodipine|2-6-dimethyl-4-(3'-nitrophenyl)-1-4-dihydropyridine-3-5-dicarboxylic acid 3-��-methoxyethyl ester 5-isopropyl ester|isopropyl 2-methoxyethyl 1-4-dihydro-2-6-dimethyl-4-(3-nitrophenyl)-3-5-pyridinedicarboxylate|isopropyl 2-methoxyethyl 1-4-dihydro-2-6-dimethyl-4-(m-nitrophenyl)-3-5-pyridinedicarboxylate|Nimodipino|Nimodipinum,0.0000012267505589622085
Sulindac|(Z)-5-Fluoro-2-methyl-1-((P-(methylsulfinyl)phenyl)methylene)-1H-indene-3-acetic acid|cis-5-Fluoro-2-methyl-1-((4-(methylsulfinyl)phenyl)methylene)-1H-indene-3-acetic acid|cis-5-Fluoro-2-methyl-1-((P-methylsulfinyl)benzylidene)indene-3-acetic acid|Sulindac|Sulindaco|Sulindacum,0.0000012260828673369558
Maprotiline|Maprotilina|Maprotilinum|Maprotylina,0.0000012141771208193032
Megestrol acetate|17-Acetoxy-6-methylpregna-4-6-diene-3-20-dione|17-Hydroxy-6-methylpregna-4-6-diene-3-20-dione 17-acetate|17alpha-Acetoxy-6-dehydro-6-methylprogesterone|17alpha-Hydroxy-6-methylpregna-4-6-diene-3-20-dione acetate|17��-Acetoxy-6-dehydro-6-methylprogesterone|17��-Hydroxy-6-methylpregna-4-6-diene-3-20-dione acetate|6-Dehydro-6-methyl-17alpha-acetoxyprogesterone|6-Dehydro-6-methyl-17��-acetoxyprogesterone|6-Methyl-17alpha-acetoxypregna-4-6-diene-3-20-dione|6-Methyl-17alpha-hydroxy-delta(sup 6)-progesterone acetate|6-Methyl-17��-acetoxypregna-4-6-diene-3-20-dione|6-Methyl-17��-hydroxy-delta(sup 6)-progesterone acetate|6-Methyl-6-dehydro-17alpha-acetoxyprogesterone|6-Methyl-6-dehydro-17��-acetoxyprogesterone|6-Methyl-delta(sup 4-6)-pregnadien-17alpha-ol-3-20-dione acetate|6-Methyl-delta(sup 4-6)-pregnadien-17��-ol-3-20-dione acetate|6-Methyl-delta(sup 6)-dehydro-17alpha-acetoxyprogesterone|6-Methyl-delta(sup 6)-dehydro-17��-acetoxyprogesterone|MGA,0.0000012135686113790708
Mometasone|(+)-Mometasone|Mometason|Mometasona|Mom��tasone|Mometasonum,0.0000012135686113790708
Quinidine barbiturate,0.000001208567210810724
Difluocortolone|Diflucortolone,0.0000011996529357117397
7-AMINO-4-METHYL-CHROMEN-2-ONE,0.0000011949385237106783
Prednisone|1-2-Dehydrocortisone|1-4-Pregnadiene-17alpha-21-diol-3-11-20-trione|17-21-Dihydroxypregna-1-4-diene-3-11-20-trione|Dehydrocortisone|Prednisona|Prednisonum,0.0000011914688624711094
Fludrocortisone|9alpha-FLUOROCORTISOL|Fludrocortison|Fludrocortisona|Fludrocortisone|Fludrocortisonum|Fluohydrocortisone,0.0000011841051796780688
Tocilizumab|Atlizumab,0.0000011826103028250364
LI-301,0.000001182137423926845
Midostaurin|4'-N-benzoylstaurosporine,0.0000011814307367099402
Dimercaprol|1-2-Dimercapto-3-propanol|1-2-Dithioglycerol|2-3-Dimercapro|2-3-Dimercapto-1-propanol|2-3-Dimercaptol-1-propanol|2-3-Dimercaptopropanol|2-3-Dithiopropanol|2-3-Mercaptopropan-1-ol|2-3-Mercaptopropanol|3-Hydroxy-1-2-propanedithiol|alpha-beta-Dithioglycerol|BAL|British Anti-Lewisite|British antilewisite|Dimercaprolum|Dimercaptopropanol|Dithioglycerine|Dithioglycerol|Sulfactin,0.0000011801266612043725
Enprofylline|3-n-Propylxanthine|3-Propyl-3-7-dihydro-purine-2-6-dione|3-Propylxanthine|3-7-dihydro-3-Propyl-1H-purine-2-6-dione|Enprofilina|Enprofylline|Enprofyllinum,0.0000011792988397912181
Ocriplasmin|Microplasmin|Microplasmin (synthetic human)|Recombinant human microplasmin,0.0000011774378969714104
Biotin|(+)-cis-Hexahydro-2-oxo-1H-thieno[3-4]imidazole-4-valeric acid|(3AS-4S-6ar)-hexahydro-2-oxo-1H-thieno[3-4-D]imidazole-4-valeric acid|5-(2-Oxohexahydro-1H-thieno[3-4-D]imidazol-4-yl)pentanoic acid|Biotin|Biotina|Biotine|Biotinum|cis-(+)-Tetrahydro-2-oxothieno[3-4]imidazoline-4-valeric acid|cis-Hexahydro-2-oxo-1H-thieno(3-4)imidazole-4-valeric acid|cis-Tetrahydro-2-oxothieno(3-4-D)imidazoline-4-valeric acid|Coenzyme R|D-(+)-Biotin|D-Biotin|D(+)-Biotin|Vitamin B7|Vitamin H,0.0000011757734594979722
Nefazodone|1-(3-(4-(m-Chlorophenyl)-1-piperazinyl)propyl)-3-ethyl-4-(2-phenoxyethyl)-delta2-1-2-4-triazolin-5-one|Nefazodona|Nefazodone|Nefazodonum,0.0000011750426803021347
Catumaxomab,0.000001166200391557008
Cocaine|(-)-Cocaine|(?)-cocaine|[1R-(Exo-exo)]-3-(benzoyloxy)-8-methyl-8-azabicyclo[3.2.1]octane-2-carboxylic acid- methyl ester|2-Methyl-3beta-hydroxy-1alphah-5alphah-tropane-2beta-carboxylate benzoate (ester)|Benzoylmethylecgonine|beta-Cocain|Cocain|Cocaina|Cocaine|Cocainum|Kokain|L-Cocain|L-Cocaine|Methyl [1R-(exo-exo)]-3-(benzoyloxy)-8-methyl-8-azabicyclo[3.2.1]octane-2-carboxylate|Methyl benzoylecgonine|Neurocaine,0.0000011551303465494325
Diclofenac|[2-(2-6-dichloroanilino)phenyl]acetic acid|2-((2-6-dichlorophenyl)amino)benzeneacetic acid|Diclofenac Acid|Diclofenaco|Diclofenacum,0.0000011542517725202786
Dipyridamole|Cleridium 150|Curantyl|Dipiridamol|Dipyridamine|Dipyridamolum|Dipyudamine|Dypyridamol|Persantin,0.00000115103715604449
Guanosine-5'-Monophosphate,0.0000011354763878292092
Celecoxib|Celecoxib|C��l��coxib|Celecoxibum|P-(5-P-Tolyl-3-(trifluoromethyl)pyrazol-1-yl)benzenesulfonamide,0.0000011343021254264435
Fluocinonide|Fluocinonide|Fluocinonido|Fluocinonidum,0.0000011317119771163747
Ocaperidone|ND-1087|R 79-598,0.000001128321066803939
Isavuconazole|isavuconazol|isavuconazole|isavuconazolum,0.000001123876107984173
Dosulepin|(3E)-3-dibenzo[b-e]thiepin-11(6H)-ylidene-N-N-dimethylpropan-1-amine|11-(3-Dimethylaminopropylidene)-6-11-dihydrodibenzo(b-e)thiepin|Dosulepina|Dosul��pine|Dosulepinum|Dothiepin|trans-dothiepin,0.000001123791881761302
RPI-78M,0.000001119709725199217
Minaprine|4-(2-((4-Methyl-6-phenyl-3-pyridazinyl)amino)ethyl)morpholine|4-Methyl-3-(2-morpholinoethylamino)-6-phenylpyridazin|Minaprina|Minaprinum|N-(4-Methyl-6-phenyl-3-pyridazinyl)-4-morpholineethanamine,0.0000011169507957209394
Estramustine|17beta-Estradiol 3-(bis(2-chloroethyl)carbamate)|17��-Estradiol 3-(bis(2-chloroethyl)carbamate)|Estradiol 3-(N-N-bis(2-chloroethyl)carbamate)|Estramustina|Estramustine|Estramustinum,0.0000011133937011353899
Epibatidine|(+)-epibatidine|(1R-2R-4S)-epibatidine,0.000001102020671848308
Pentoxifylline|Oxpentifylline|Pentoxifilina|Pentoxifyllin|Pentoxifylline|Pentoxifyllinum,0.0000010998171734093873
ABT-869,0.00000109423485664499
Sifalimumab,0.0000010879278179626995
Oleic Acid,0.0000010745416112166796
Prazosin|1-(4-Amino-6-7-dimethoxy-2-quinazolinyl)-4-(2-furanylcarbonyl)piperazine|2-(4-(2-Furoyl)piperazin-1-yl)-4-amino-6-7-dimethoxyquinazoline|Prazosina|Prazosine|Prazosinum,0.00000107310998965146
Alfentanil|Alfentanilum|Alfentanyl|N-(1-(2-(4-Ethyl-5-oxo-2-tetrazolin-1-yl)ethyl)-4-(methoxymethyl)-4-piperidyl)propionanilide,0.0000010725686463668522
Anileridine|1-[2-(4-Aminophenyl)ethyl]-4-phenyl-4-piperidinecarboxlic acid ethyl ester|Anileridina|Anileridinum|Ethyl 1-(2-(4-aminophenyl)ethyl)-4-phenyl-4-piperidinecarboxylate|ethyl 1-(4-aminophenethyl)-4-phenylisonipecotate|Ethyl 1-(P-aminophenethyl)-4-phenylisonipecotate|N-(beta-(P-Aminophenyl)ethyl)-4-phenyl-4-carbethoxypiperidine|N-beta-(P-Aminophenyl)ethylnormeperidine|N-��-(p-aminophenyl)ethylnormeperidine,0.0000010725686463668522
Ethylmorphine|Dionine|Ethyl morphine|Ethylmorphine,0.0000010725686463668522
Levallorphan|Levallofano|Levallorphan|L��vallorphane|Levallorphanum|Levalorfano|Lorfan|Naloxiphan,0.0000010725686463668522
Methadyl Acetate|Acetilmetadol|Acetylmethadol|Acetylmethadolum|Betamethadol,0.0000010725686463668522
Naloxegol|(5��-6��)-17-Allyl-6-[(20-hydroxy-3-6-9-12-15-18-hexaoxaicos-1-yl)oxy]-4-5-epoxymorphinan-3-14-diol,0.0000010725686463668522
Tetrahydrocannabivarin|THCV,0.0000010724595693678565
Aluminium monostearate|Aluminium- dihydroxide stearate|Aluminum monostearate|Aluminum stearate 300|Dibasic aluminium stearate|Dibasic aluminum stearate|Dihydroxy(stearato)aluminium|Dihydroxy(stearato)aluminum|Dihydroxyaluminum stearate,0.0000010704741309708335
Amlodipine|(RS)-3-ethyl 5-methyl 2-[(2-aminoethoxy)methyl]-4-(2-chlorophenyl)-6-methyl-1-4-dihydropyridine-3-5-dicarboxylate|3-Ethyl 5-methylester- (��)-2-[(2-aminoethoxy)methyl]-4-(o-chlorophenyl)-1-4-dihydro-6-methyl-3-5-pyridinedicarboxylate|3-Ethyl-5-methyl (+-)-2-(2-aminoethoxymethyl)-4-(O-chlorophenyl)-1-4-dihydro-6-methyl-3-5-pyridinedicarboxylate|Amlodipine|Amlodipine free base|Amlodipino|Amlodipinum,0.000001069459441104329
MMDA|(+-)-mmda|3-Methoxy-4-5-methylenedioxyphenylisopropylamine|3-Methoxy-alpha-methyl-4-5-methylenedioxyphenethylamine|3-METHOXY-METHYLENEDIOXYAMPHETAMINE|5-Methoxy-3-4-methylenedioxyamphetamine|Amphetamine- 3-4-methylenedioxy-5-methoxy,0.000001068277471789371
Carfilzomib,0.0000010670678526059074
Exisulind|FGN 1|sulindac sulfone,0.0000010656996751194986
Anti-inhibitor coagulant complex|Activated prothrombin complex concentrate|Antiinhibitor coagulant complex|Factor VIII bypassing fraction|Factor VIII inhibitor bypassing activity|Factor VIII inhibitor bypassing fraction,0.000001064658561063247
Ademetionine|AdoMet|S-Adenosylmethionine|SAM|SAM-e|SAMe,0.0000010633961530559512
Lauryl Dimethylamine-N-Oxide,0.0000010614637370311843
Afatinib|Afatinibum,0.0000010544354018118123
Cefotaxime|(6R-7R-Z)-3-(Acetoxymethyl)-7-(2-(2-aminothiazol-4-yl)-2-(methoxyimino)acetamido)-8-oxo-5-thia-1-aza-bicyclo[4.2.0]oct-2-ene-2-carboxylic acid|(6R-7R)-3-(Acetoxymethyl)-7-{[(2Z)-2-(2-amino-1-3-thiazol-4-yl)-2-(methoxyimino)acetyl]amino}-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid|(6R-7R)-3-Acetoxymethyl-7-{2-(2-amino-thiazol-4-yl)-2-[(Z)-methoxyimino]-acetylamino}-8-oxo-5-thia-1-aza-bicyclo[4.2.0]oct-2-ene-2-carboxylic acid|Cefotaxim|Cefotaxima|C��fotaxime|Cefotaximum|Cephotaxime,0.000001050480098791634
Geranylgeranyl diphosphate,0.0000010501231021534795
FARNESYL DIPHOSPHATE,0.0000010350692786615514
Suramin|8-8'-[CARBONYLBIS[imino-3-1-phenylenecarbonylimino(4-methyl-3-1-phenylene)carbonylimino]]bis-1-3-5-naphthalenetrisulfonic acid|Belganyl|Naganol|Naphuride|Suramin|Suramine,0.00000103421829639027
Purvalanol,0.0000010338796588110068
Droxidopa|DOPS|L-Dihydroxyphenylserine|L-DOPS|L-threo-dihydroxyphenylserine,0.0000010334690136360246
Pranlukast|ONO-RS 411,0.0000010315902226089302
Olomoucine,0.0000010306495845761876
2-6-8-Trimethyl-3-Amino-9-Benzyl-9-Methoxynonanoic Acid,0.0000010288461600574398
Alclometasone|(7alpha-11beta-16alpha)-7-chloro-11-17-21-trihydroxy-16-methylpregna-1-4-diene-3-20-dione|7��-Chloro-16��-methylprednisolone,0.0000010279707090804509
Aldosterone|(+)-aldosterone|11beta-21-Dihydroxy-3-20-diketo-4-pregnen-18-al|11beta-21-Dihydroxy-3-20-diketopregn-4-ene-18-al|11beta-21-dihydroxy-3-20-dioxo-4-pregnen-18-al|11beta-21-dihydroxy-3-20-dioxo-pregn-4-ene-18-al|11beta-21-dihydroxy-3-20-dioxopregn-4-en-18-al|11beta-21-Dihydroxypregn-4-ene-3-18-20-trione|18-Aldocorticosterone|18-Formyl-11beta-21-dihydroxy-4-pregnene-3-20-dione|18-Oxocorticosterone|Aldocorten|Aldocortene|Aldocortin|Aldosterona|Aldosteronum|D-aldosterone|Electrocortin|Elektrocortin,0.0000010279707090804509
Beclomethasone dipropionate|(11��-16��)-9-chloro-11-hydroxy-16-methyl-17-21-bis(1-oxopropoxy)pregna-1-4-diene-3-20-dione|9-chloro-11��-hydroxy-16��-methylpregna-1-4-diene-3-20-dione 17-21-dipropionate|9-chloro-16��-methyl-11��-17-21-trihydroxypregna-1-4-diene-3-20-dione 17-21-dipropionate|beclometasone 17-21-dipropionate|Beclometasone dipropionate,0.0000010279707090804509
Betamethasone|16beta-Methyl-1-4-pregnadiene-9alpha-fluoro-11beta-17alpha-21-triol-3-20-dione|16��-Methyl-1-4-pregnadiene-9��-fluoro-11��-17��-21-triol-3-20-dione|9-Fluoro-16beta-methylprednisolone|9-Fluoro-16��-methylprednisolone|9alpha-Fluoro-16beta-methylprednisolone|9��-Fluoro-16��-methylprednisolone|beta-Methasone alcohol|Betadexamethasone|Betametasona|Betamethasone|Betamethasonum|Betamethasonvalerat Mikron|Rinderon,0.0000010279707090804509
Budesonide|(11beta-16alpha)-16-17-(Butylidenebis(oxy))-11-21-dihydroxypregna-1-4-diene-3-20-dione,0.0000010279707090804509
Ciclesonide,0.0000010279707090804509
Clobetasol propionate|21-chloro-9-fluoro-11��-17-dihydroxy-16��-methylpregna-1-4-diene-3-20-dione 17-propionate|clobetasol 17-propanoate|clobetasol 17-propionate|Clobetasol propionate E,0.0000010279707090804509
Clobetasone,0.0000010279707090804509
Clocortolone|9-chloro-6alpha-Fluoro-11beta-21-dihydroxy-16alpha-methyl-1-4-pregnadien-3-20-dione|9-chloro-6alpha-Fluoro-16alpha-methyl-1-4-pregnadiene-11beta-21-diol-3-20-dione|Clocortolon|Clocortolona|Clocortolone|Clocortolonum,0.0000010279707090804509
Cortisone acetate|Cortisyl,0.0000010279707090804509
Cortivazol,0.0000010279707090804509
Desonide|11beta-21-Dihydroxy-16alpha-17-[(1-methylethylidene)bis(oxy)]pregna-1-4-diene-3-20-dione|11beta-21-Dihydroxy-16alpha-17-isopropylidenedioxypregna-1-4-diene-3-20-dione|11beta-21-Dihydroxy-16alpha-17alpha-isopropylidenedioxypregna-1-4-diene-3-20-dione|16alpha-Hydroxyprednisole-16-17-acetonide|16alpha-Hydroxyprednisolone-16alpha-17-acetonide|16alpha-17alpha-Isopropylidenedioxyprednisolone|Desfluorotriamcinolone acetonide|Desonida|Desonidum,0.0000010279707090804509
Desoximetasone|(11beta-16alpha)-9-Fluoro-11-21-dihydroxy-16-methylpregna-1-4-diene-3-20-dione|9alpha-Fluoro-16alpha-methyl-delta(1)-corticosterone|Desoximetason|Desoximetasona|D��soxim��tasone|Desoximetasonum|Desoxymethasone,0.0000010279707090804509
Diflorasone|(6alpha-11beta-16beta)-6-9-Difluoro-11-17-21-trihydroxy-16-methylpregna-1-4-diene-3-20-dione|(6��-11��-16��)-6-9-difluoro-11-17-21-trihydroxy-16-methylpregna-1-4-diene-3-20-dione|Diflorasona|Diflorasonum,0.0000010279707090804509
Difluprednate|DFBA|Difluoroprednisolone butyrate acetate,0.0000010279707090804509
Flumethasone|6alpha-9-Difluoro-11beta-17-21-trihydroxy-16alpha-methylpregna-1-4-diene-3-20-dione|Flumetasona|Flum��tasone|Flumetasone|Flumetasonum,0.0000010279707090804509
Flunisolide|Flunisolida|Flunisolide|Flunisolide anhydrous|Flunisolidum,0.0000010279707090804509
Fluocinolone Acetonide|6alpha-fluorotriamcinolone acetonide|6alpha-9alpha-difluoro-16alpha-hydroxyprednisolone 16-17-acetonide|6��-fluorotriamcinolone acetonide|6��-9��-difluoro-16��-hydroxyprednisolone 16-17-acetonide|ac��tonide de fluocinolone|acet��nido de fluocinolona|fluocinolon acetonid|fluocinolone 16-17-acetonide|fluocinoloni acetonidum,0.0000010279707090804509
Fluorometholone|(1R-2S-8S-10S-11S-14R-15S-17S)-14-acetyl-1-fluoro-14-17-dihydroxy-2-8-15-trimethyltetracyclo[8.7.0.02-7.011-15]heptadeca-3-6-dien-5-one|9-Fluoro-11beta-17-dihydroxy-6alpha-methylpregna-1-4-diene-3-20-dione|Fluorometholon|Fluorom��tholone|Fluorometholone|Fluorometholonum|Fluorometolona|NSC 33001|Oxylone,0.0000010279707090804509
Flurandrenolide|Fludrossicortide|Fludroxicortida|Fludroxicortide|Fludroxycortid|Fludroxycortide|Fludroxycortidum|Flurandrenolide|Flurandrenolone,0.0000010279707090804509
Fluticasone furoate|Fluticasonum furoas|Furoate de fluticasone|Furoato de fluticasona,0.0000010279707090804509
Hydrocortamate|17-Hydroxycorticosterone- 21-(diethylamino)acetate|Hidrocortamato|Hydrocortamatum,0.0000010279707090804509
Loteprednol|Loteprednol|Loteprednolum,0.0000010279707090804509
Medrysone|11beta-Hydroxy-6alpha-methylpregn-4-ene-3-20-dione,0.0000010279707090804509
Methylprednisolone|(6alpha-11beta)-11-17-21-Trihydroxy-6-methylpregna-1-4-diene-3-20-dione|(6��-11��)-11-17-21-trihydroxy-6-methylpregna-1-4-diene-3-20-dione|1-dehydro-6alpha-Methylhydrocortisone|1-dehydro-6��-methylhydrocortisone|6alpha-Methyl-11beta-17alpha-21-triol-1-4-pregnadiene-3-20-dione|delta(1)-6alpha-Methylhydrocortisone|Medrate|Medrone|Methylprednisolon|Methylprednisolone|Methylprednisolonum|Metilprednisolona|Solomet|Urbason,0.0000010279707090804509
ORG-34517,0.0000010279707090804509
Paramethasone|Dillar,0.0000010279707090804509
Prednicarbate,0.0000010279707090804509
Prednisolone|(11beta)-11-17-21-Trihydroxypregna-1-4-diene-3-20-dione|1-4-Pregnadiene-11beta-17alpha-21-triol-3-20-dione|1-4-Pregnadiene-3-20-dione-11beta-17alpha-21-triol|3-20-dioxo-11beta-17alpha-21-Trihydroxy-1-4-pregnadiene|delta-dehydrocortisol|delta-dehydrohydrocortisone|delta-hydrocortisone|delta(1)-Dehydrocortisol|delta(1)-Dehydrohydrocortisone|delta(1)-Hydrocortisone|Hydroretrocortine|Metacortandralone|PRDL|Prednisolona|Prednisolonum,0.0000010279707090804509
Rimexolone|Rimexolon,0.0000010279707090804509
Tioguanine|2-Amino 6MP|2-Amino-1-7-dihydro-6H-purine-6-thione|2-amino-1-9-dihydropurine-6-thione|2-Amino-6-mercaptopurine|2-Amino-6-merkaptopurin|2-Amino-6-purinethiol|2-Aminopurin-6-thiol|2-Aminopurine-6-thiol|2-Aminopurine-6(1H)-thione|6-Mercapto-2-aminopurine|6-Mercaptoguanine|6-TG|6-Thioguanine|TG|ThG|Thioguanine|Thioguanine anhydrous|Thioguanine- anhydrous|Tioguanin|Tioguanina|Tioguanine|Tioguaninum,0.0000010279707090804509
Tolazamide|1-(Hexahydro-1-azepinyl)-3-p-tolylsulfonylurea|1-(Hexahydro-1H-azepin-1-yl)-3-(p-tolylsulfonyl)urea|4-(p-Tolylsulfonyl)-1-1-hexamethylenesemicarbazide|N-(p-Toluenesulfonyl)-N'-hexamethyleniminourea|Tolazamid|Tolazamida|Tolazamide|Tolazamidum,0.0000010279707090804509
